objectID,footprint,area,height,label,data,index
3917,16495.0,21918.724803125,30.67,2,../data/data_root/data00/3917.pt,3917
3922,4525.0,6860.375666015625,29.26,2,../data/data_root/data00/3922.pt,3922
3934,7968.0,9642.96584375,24.1,2,../data/data_root/data00/3934.pt,3934
4020,5331.0,15140.579521875,27.18,2,../data/data_root/data00/4020.pt,4020
4105,8262.0,15475.13565,23.71,2,../data/data_root/data00/4105.pt,4105
4111,5842.0,8266.758940625,21.27,2,../data/data_root/data00/4111.pt,4111
4126,3918.0,7447.734465625,25.4,2,../data/data_root/data00/4126.pt,4126
4159,4268.0,6798.60795,34.34,2,../data/data_root/data00/4159.pt,4159
4198,6189.0,8257.2645375,23.01,2,../data/data_root/data00/4198.pt,4198
4211,9363.0,12502.13495,21.64,2,../data/data_root/data00/4211.pt,4211
4223,4758.0,6257.280778125,36.89,2,../data/data_root/data00/4223.pt,4223
4238,16635.0,20565.493634375,32.29,2,../data/data_root/data00/4238.pt,4238
4251,29883.0,37910.15698125,59.46,2,../data/data_root/data00/4251.pt,4251
4371,7554.0,401242.9367765625,25.3,2,../data/data_root/data00/4371.pt,4371
4372,9309.0,15224.113915625,36.05,2,../data/data_root/data00/4372.pt,4372
4389,3623.0,6504.9619,17.02,2,../data/data_root/data00/4389.pt,4389
4447,5900.0,8266.864234375,23.8,2,../data/data_root/data00/4447.pt,4447
4464,6000.0,8269.074,30.63,2,../data/data_root/data00/4464.pt,4464
4474,4508.0,6741.28435,35.78,2,../data/data_root/data00/4474.pt,4474
4477,4130.0,6751.7966,26.05,2,../data/data_root/data00/4477.pt,4477
4499,4309.0,98609.93965,25.59,2,../data/data_root/data00/4499.pt,4499
4608,5310.0,6706.423453125,47.39,2,../data/data_root/data00/4608.pt,4608
4630,4250.0,7535.90634375,28.34,2,../data/data_root/data00/4630.pt,4630
4632,5440.0,8256.70274375,30.98,2,../data/data_root/data00/4632.pt,4632
4654,5886.0,401242.9367765625,23.43,2,../data/data_root/data00/4654.pt,4654
4684,5748.0,8263.38825625,23.28,2,../data/data_root/data00/4684.pt,4684
4693,7892.0,10547.691428125,31.11,2,../data/data_root/data00/4693.pt,4693
4695,3796.0,8281.20391875,23.61,2,../data/data_root/data00/4695.pt,4695
4699,5934.0,8276.481,24.82,2,../data/data_root/data00/4699.pt,4699
4724,13971.0,19364.3344,32.96,2,../data/data_root/data00/4724.pt,4724
4769,11489.0,18860.66265,21.55,2,../data/data_root/data00/4769.pt,4769
4827,13240.0,22569.83679375,18.84,2,../data/data_root/data00/4827.pt,4827
4862,3792.0,4507.184671875,36.97,2,../data/data_root/data00/4862.pt,4862
4904,25027.0,37427.987590625,41.16,2,../data/data_root/data00/4904.pt,4904
4974,25819.0,38469.001378125,51.57,2,../data/data_root/data00/4974.pt,4974
5118,3910.0,6269.37905,25.75,2,../data/data_root/data00/5118.pt,5118
5150,11207.0,31156.881075,26.87,2,../data/data_root/data00/5150.pt,5150
5243,2855.0,7654.49735,18.66,2,../data/data_root/data00/5243.pt,5243
5249,4904.0,24210.66185,11.34,2,../data/data_root/data00/5249.pt,5249
5349,8669.0,752924.6393681641,29.25,2,../data/data_root/data00/5349.pt,5349
5368,7254.0,1860.5698,25.5,2,../data/data_root/data00/5368.pt,5368
5371,4255.0,13167.84315,14.19,2,../data/data_root/data00/5371.pt,5371
5395,5289.0,1218.96945,33.05,2,../data/data_root/data00/5395.pt,5395
5458,5335.0,59383.403496484374,21.82,2,../data/data_root/data00/5458.pt,5458
5471,5431.0,1218.8214,31.79,2,../data/data_root/data00/5471.pt,5471
5487,18557.0,95860.52633125,34.93,2,../data/data_root/data00/5487.pt,5487
5498,7253.0,2239.0158,21.24,2,../data/data_root/data00/5498.pt,5498
5549,9058.0,13570.31815,46.25,2,../data/data_root/data00/5549.pt,5549
5602,5433.0,49039.8913,15.41,2,../data/data_root/data00/5602.pt,5602
5665,4587.0,16686.5024,17.63,2,../data/data_root/data00/5665.pt,5665
5699,3302.0,19719.88965,14.31,2,../data/data_root/data00/5699.pt,5699
5718,3610.0,13028.7454,17.22,2,../data/data_root/data00/5718.pt,5718
5746,6451.0,2001.04505,21.77,2,../data/data_root/data00/5746.pt,5746
5759,16863.0,220219.44124375,35.87,2,../data/data_root/data00/5759.pt,5759
5760,7054.0,2104.70145,24.02,2,../data/data_root/data00/5760.pt,5760
5761,6944.0,1936.51075,21.69,2,../data/data_root/data00/5761.pt,5761
5763,7619.0,1358.6409,25.82,2,../data/data_root/data00/5763.pt,5763
5766,7387.0,1520.56815,27.95,2,../data/data_root/data00/5766.pt,5766
5767,7574.0,1466.3193,28.79,2,../data/data_root/data00/5767.pt,5767
5801,4181.0,15140.398675,24.55,2,../data/data_root/data00/5801.pt,5801
5805,6851.0,2107.68025,22.91,2,../data/data_root/data00/5805.pt,5805
5860,11527.0,215392.85509101563,22.59,2,../data/data_root/data00/5860.pt,5860
5861,5695.0,215392.85509101563,21.0,2,../data/data_root/data00/5861.pt,5861
5866,6269.0,2769.59685,15.23,2,../data/data_root/data00/5866.pt,5866
5953,7182.0,1358.7337,26.73,2,../data/data_root/data00/5953.pt,5953
5996,4541.0,13952.4992015625,13.42,2,../data/data_root/data00/5996.pt,5996
6038,6836.0,2113.6759,23.77,2,../data/data_root/data00/6038.pt,6038
6041,6198.0,2591.19685,17.28,2,../data/data_root/data00/6041.pt,6041
6045,4592.0,20824.232473242188,13.7,2,../data/data_root/data00/6045.pt,6045
6081,12364.0,230487.67175,20.68,2,../data/data_root/data00/6081.pt,6081
6090,5974.0,111219.14188261719,19.42,2,../data/data_root/data00/6090.pt,6090
6093,5044.0,33855.677084375,16.71,2,../data/data_root/data00/6093.pt,6093
6094,6425.0,26582.832134960936,25.88,2,../data/data_root/data00/6094.pt,6094
6097,5368.0,19254.42815,29.25,2,../data/data_root/data00/6097.pt,6097
6113,5695.0,23205.46795,19.46,2,../data/data_root/data00/6113.pt,6113
6125,11023.0,109243.59903613281,20.26,2,../data/data_root/data00/6125.pt,6125
6127,10588.0,268652.1011162109,16.65,2,../data/data_root/data00/6127.pt,6127
6129,10361.0,283949.78902402346,20.23,2,../data/data_root/data00/6129.pt,6129
6136,4977.0,31126.318141796874,28.26,2,../data/data_root/data00/6136.pt,6136
6150,11510.0,215392.85509101563,18.57,2,../data/data_root/data00/6150.pt,6150
6180,4596.0,13488.5031,24.84,2,../data/data_root/data00/6180.pt,6180
6307,5004.0,10828.253530664062,25.05,2,../data/data_root/data00/6307.pt,6307
6319,8284.0,99070.3477,17.99,2,../data/data_root/data00/6319.pt,6319
6326,5476.0,49543.80713125,16.93,2,../data/data_root/data00/6326.pt,6326
6341,4890.0,278269.5546488281,20.39,2,../data/data_root/data00/6341.pt,6341
6410,15204.0,33252.4568,32.52,2,../data/data_root/data00/6410.pt,6410
6419,7080.0,146090.99335195313,18.72,2,../data/data_root/data00/6419.pt,6419
6480,8228.0,278269.5546488281,19.5,2,../data/data_root/data00/6480.pt,6480
6584,6594.0,46744.8150375,14.56,2,../data/data_root/data00/6584.pt,6584
6602,7693.0,117897.058490625,17.38,2,../data/data_root/data00/6602.pt,6602
6603,5967.0,38906.47323125,18.87,2,../data/data_root/data00/6603.pt,6603
6640,5204.0,30240.25725,27.21,2,../data/data_root/data00/6640.pt,6640
6651,6576.0,50508.95912734375,14.01,2,../data/data_root/data00/6651.pt,6651
6705,3924.0,18132.5173125,12.28,2,../data/data_root/data00/6705.pt,6705
6717,5125.0,42680.851728125,20.64,2,../data/data_root/data00/6717.pt,6717
6748,5149.0,52478.77835,15.12,2,../data/data_root/data00/6748.pt,6748
6750,5627.0,19939.3909,18.93,2,../data/data_root/data00/6750.pt,6750
6765,4904.0,16154.3799296875,14.33,2,../data/data_root/data00/6765.pt,6765
6790,9856.0,5099934.673961133,20.59,2,../data/data_root/data00/6790.pt,6790
6860,5172.0,21661.032084375,19.84,2,../data/data_root/data00/6860.pt,6860
6869,5286.0,20980.9956,17.85,2,../data/data_root/data00/6869.pt,6869
6908,6285.0,52084.22275,23.09,2,../data/data_root/data00/6908.pt,6908
6915,4469.0,16335.11035,17.87,2,../data/data_root/data00/6915.pt,6915
6921,4522.0,111988.328471875,23.46,2,../data/data_root/data00/6921.pt,6921
6941,4483.0,15413.14775,17.17,2,../data/data_root/data00/6941.pt,6941
6947,2969.0,44587.52163691406,15.16,2,../data/data_root/data00/6947.pt,6947
6950,7059.0,53359.75695,20.8,2,../data/data_root/data00/6950.pt,6950
6955,5816.0,40533.95881875,16.49,2,../data/data_root/data00/6955.pt,6955
6977,4097.0,17947.05295,13.67,2,../data/data_root/data00/6977.pt,6977
6981,21485.0,433581.28809492185,37.48,2,../data/data_root/data00/6981.pt,6981
6983,4691.0,16532.6336,13.08,2,../data/data_root/data00/6983.pt,6983
6989,6647.0,167745.015875,20.61,2,../data/data_root/data00/6989.pt,6989
6992,4246.0,20369.063906835938,23.74,2,../data/data_root/data00/6992.pt,6992
7009,4136.0,19694.291153125,18.43,2,../data/data_root/data00/7009.pt,7009
7019,5581.0,54371.39198164063,14.31,2,../data/data_root/data00/7019.pt,7019
7022,4153.0,34621.066675,14.55,2,../data/data_root/data00/7022.pt,7022
7032,5869.0,58959.09143125,14.69,2,../data/data_root/data00/7032.pt,7032
7063,6436.0,29903.85615,26.16,2,../data/data_root/data00/7063.pt,7063
7081,4444.0,19613.73662578125,22.38,2,../data/data_root/data00/7081.pt,7081
7086,10527.0,139301.18666230468,33.76,2,../data/data_root/data00/7086.pt,7086
7087,17802.0,753135.6657199218,43.05,2,../data/data_root/data00/7087.pt,7087
7088,17828.0,753135.6657199218,46.81,2,../data/data_root/data00/7088.pt,7088
7139,17741.0,753135.6657199218,43.23,2,../data/data_root/data00/7139.pt,7139
7175,3326.0,24498.20441875,13.78,2,../data/data_root/data00/7175.pt,7175
7185,6083.0,161190.25226875,15.74,2,../data/data_root/data00/7185.pt,7185
7186,12066.0,201250.9363,22.06,2,../data/data_root/data00/7186.pt,7186
7191,5293.0,19683.63335,15.68,2,../data/data_root/data00/7191.pt,7191
7210,6083.0,23559.69115625,24.22,2,../data/data_root/data00/7210.pt,7210
7217,4711.0,4453.93245,28.98,2,../data/data_root/data00/7217.pt,7217
7237,6392.0,35855.5437,27.83,2,../data/data_root/data00/7237.pt,7237
7264,7876.0,38781.25185,30.44,2,../data/data_root/data00/7264.pt,7264
7280,6363.0,104885.12265,15.84,2,../data/data_root/data00/7280.pt,7280
7292,10062.0,60037.8004,18.94,2,../data/data_root/data00/7292.pt,7292
7303,4358.0,18597.36450625,28.97,2,../data/data_root/data00/7303.pt,7303
7328,4791.0,75846.757340625,15.02,2,../data/data_root/data00/7328.pt,7328
7357,5301.0,45402.22059375,14.97,2,../data/data_root/data00/7357.pt,7357
7367,5018.0,84471.4297375,16.58,2,../data/data_root/data00/7367.pt,7367
7399,7157.0,123950.024959375,36.39,2,../data/data_root/data00/7399.pt,7399
7418,5206.0,21590.735353125,17.44,2,../data/data_root/data00/7418.pt,7418
7461,23936.0,55819.2877,17.13,2,../data/data_root/data00/7461.pt,7461
7462,4640.0,20157.0666,26.28,2,../data/data_root/data00/7462.pt,7462
7478,5062.0,220848.26982246095,14.86,2,../data/data_root/data00/7478.pt,7478
7481,5594.0,218446.1481,18.44,2,../data/data_root/data00/7481.pt,7481
7489,4125.0,16049.599428125,15.77,2,../data/data_root/data00/7489.pt,7489
7519,6070.0,28077.11225,28.06,2,../data/data_root/data00/7519.pt,7519
7569,5123.0,48093.12092890625,21.49,2,../data/data_root/data00/7569.pt,7569
7664,4758.0,18789.78853359375,24.04,2,../data/data_root/data00/7664.pt,7664
7670,6330.0,19545.74491933594,19.99,2,../data/data_root/data00/7670.pt,7670
7709,5338.0,21557.68835,14.79,2,../data/data_root/data00/7709.pt,7709
7711,6018.0,15521.405528125,22.38,2,../data/data_root/data00/7711.pt,7711
7712,5585.0,15023.4727,18.19,2,../data/data_root/data00/7712.pt,7712
7718,5675.0,15492.5455,24.27,2,../data/data_root/data00/7718.pt,7718
7722,4126.0,15635.112306640625,19.16,2,../data/data_root/data00/7722.pt,7722
7748,4793.0,16322.997983398438,13.4,2,../data/data_root/data00/7748.pt,7748
7771,4525.0,1865.55625,26.49,2,../data/data_root/data00/7771.pt,7771
7773,6011.0,15910.75095,24.0,2,../data/data_root/data00/7773.pt,7773
7787,4543.0,17340.1375,17.46,2,../data/data_root/data00/7787.pt,7787
7788,6685.0,31464.72486875,25.76,2,../data/data_root/data00/7788.pt,7788
7833,5411.0,24963.62056484375,26.8,2,../data/data_root/data00/7833.pt,7833
7882,4688.0,18872.971709375,13.36,2,../data/data_root/data00/7882.pt,7882
7889,30696.0,41956.063087695315,61.86,2,../data/data_root/data00/7889.pt,7889
7897,6414.0,27077.579425,28.28,2,../data/data_root/data00/7897.pt,7897
7907,5767.0,32530.81245,18.53,2,../data/data_root/data00/7907.pt,7907
7911,5410.0,18864.256245703124,20.79,2,../data/data_root/data00/7911.pt,7911
7915,5890.0,26012.57992421875,25.63,2,../data/data_root/data00/7915.pt,7915
7917,4931.0,15537.33761875,33.79,2,../data/data_root/data00/7917.pt,7917
7918,5831.0,15640.944110351562,16.56,2,../data/data_root/data00/7918.pt,7918
7937,23347.0,39296.86465,31.47,2,../data/data_root/data00/7937.pt,7937
7976,5084.0,88943.20054492187,14.61,2,../data/data_root/data00/7976.pt,7976
7977,10334.0,92871.85895410157,19.31,2,../data/data_root/data00/7977.pt,7977
7983,5943.0,20309.22294375,22.05,2,../data/data_root/data00/7983.pt,7983
7985,4069.0,14714.59259375,19.21,2,../data/data_root/data00/7985.pt,7985
8033,5597.0,20455.18165,26.63,2,../data/data_root/data00/8033.pt,8033
8036,5656.0,20843.640779492187,22.65,2,../data/data_root/data00/8036.pt,8036
8046,5870.0,23905.297159960937,17.86,2,../data/data_root/data00/8046.pt,8046
8049,5011.0,21748.71682128906,18.7,2,../data/data_root/data00/8049.pt,8049
8087,2923.0,8041.11205,12.11,2,../data/data_root/data00/8087.pt,8087
8130,4404.0,16109.05034765625,26.09,2,../data/data_root/data00/8130.pt,8130
8152,5404.0,11860.234528320312,18.46,2,../data/data_root/data00/8152.pt,8152
8160,6120.0,1667.9543,23.35,2,../data/data_root/data00/8160.pt,8160
8162,6436.0,20448.842740625,17.52,2,../data/data_root/data00/8162.pt,8162
8179,3992.0,19311.71656875,22.37,2,../data/data_root/data00/8179.pt,8179
8185,4741.0,21874.129559570312,25.86,2,../data/data_root/data00/8185.pt,8185
8222,4502.0,11327.5623,17.74,2,../data/data_root/data00/8222.pt,8222
8226,5151.0,17492.1831,16.57,2,../data/data_root/data00/8226.pt,8226
8229,5060.0,16568.36675,17.42,2,../data/data_root/data00/8229.pt,8229
8230,5439.0,22987.75215,15.05,2,../data/data_root/data00/8230.pt,8230
8232,6904.0,20231.17093808594,16.72,2,../data/data_root/data00/8232.pt,8232
8244,9475.0,18631.6771,19.14,2,../data/data_root/data00/8244.pt,8244
8333,5126.0,21186.2591625,19.64,2,../data/data_root/data00/8333.pt,8333
8338,7200.0,24641.57105,22.83,2,../data/data_root/data00/8338.pt,8338
8361,16626.0,167122.85815703124,33.43,2,../data/data_root/data00/8361.pt,8361
8393,7497.0,64859.326825,19.95,2,../data/data_root/data00/8393.pt,8393
8394,3662.0,21248.1410421875,23.72,2,../data/data_root/data00/8394.pt,8394
8397,4756.0,17134.657031640625,18.72,2,../data/data_root/data00/8397.pt,8397
8402,4276.0,15064.9064875,26.56,2,../data/data_root/data00/8402.pt,8402
8407,5395.0,15006.7206375,22.58,2,../data/data_root/data00/8407.pt,8407
8412,6957.0,18731.5434,18.55,2,../data/data_root/data00/8412.pt,8412
8413,7651.0,22025.6986,16.2,2,../data/data_root/data00/8413.pt,8413
8419,16639.0,316824.6061828125,18.03,2,../data/data_root/data00/8419.pt,8419
8427,5620.0,15010.5967,20.93,2,../data/data_root/data00/8427.pt,8427
8441,10514.0,70009.98080625,29.86,2,../data/data_root/data00/8441.pt,8441
8443,5099.0,16013.288,17.8,2,../data/data_root/data00/8443.pt,8443
8472,4797.0,18864.968779296876,28.63,2,../data/data_root/data00/8472.pt,8472
8473,15358.0,491675.90085625,19.08,2,../data/data_root/data00/8473.pt,8473
8475,5033.0,17437.582098046874,20.17,2,../data/data_root/data00/8475.pt,8475
8521,11882.0,21166.88335,27.98,2,../data/data_root/data00/8521.pt,8521
8525,5725.0,21014.44791875,29.77,2,../data/data_root/data00/8525.pt,8525
8528,4785.0,15975.82205,14.68,2,../data/data_root/data00/8528.pt,8528
8531,20306.0,36837.58711835938,54.11,2,../data/data_root/data00/8531.pt,8531
8534,5639.0,17487.13262675781,18.12,2,../data/data_root/data00/8534.pt,8534
8539,4396.0,11158.00485,24.21,2,../data/data_root/data00/8539.pt,8539
8542,4196.0,27166.125205078126,17.68,2,../data/data_root/data00/8542.pt,8542
8544,4761.0,16121.17295,22.15,2,../data/data_root/data00/8544.pt,8544
8545,17119.0,22730.95008203125,53.27,2,../data/data_root/data00/8545.pt,8545
8562,6372.0,30784.23014375,25.25,2,../data/data_root/data00/8562.pt,8562
8565,6002.0,21220.38305,29.45,2,../data/data_root/data00/8565.pt,8565
8580,4799.0,18977.44470625,25.73,2,../data/data_root/data00/8580.pt,8580
8627,6387.0,24247.2915,19.89,2,../data/data_root/data00/8627.pt,8627
8635,4991.0,17099.710478125,16.12,2,../data/data_root/data00/8635.pt,8635
8650,7765.0,31404.728,25.6,2,../data/data_root/data00/8650.pt,8650
8659,6356.0,35471.86325351563,22.73,2,../data/data_root/data00/8659.pt,8659
8660,5749.0,13946.13895,16.26,2,../data/data_root/data00/8660.pt,8660
8663,5085.0,12922.05455,25.29,2,../data/data_root/data00/8663.pt,8663
8686,10220.0,221839.2499,21.97,2,../data/data_root/data00/8686.pt,8686
8689,5578.0,25648.869134570312,12.62,2,../data/data_root/data00/8689.pt,8689
8694,5282.0,20120.775085546877,19.42,2,../data/data_root/data00/8694.pt,8694
8742,6091.0,1666.61385,26.28,2,../data/data_root/data00/8742.pt,8742
8759,5721.0,15653.43315,18.51,2,../data/data_root/data00/8759.pt,8759
8761,6111.0,14987.2823109375,17.07,2,../data/data_root/data00/8761.pt,8761
8762,5229.0,12405.644003125,18.88,2,../data/data_root/data00/8762.pt,8762
8776,15342.0,259565.85368125,20.23,2,../data/data_root/data00/8776.pt,8776
8777,6150.0,86248.53180625,15.08,2,../data/data_root/data00/8777.pt,8777
8795,4041.0,17593.11735625,25.0,2,../data/data_root/data00/8795.pt,8795
8818,5040.0,14729.676040820312,20.66,2,../data/data_root/data00/8818.pt,8818
8823,4631.0,16769.43459375,27.6,2,../data/data_root/data00/8823.pt,8823
8838,6593.0,27137.0889,18.42,2,../data/data_root/data00/8838.pt,8838
8863,5197.0,17288.6382109375,23.54,2,../data/data_root/data00/8863.pt,8863
8911,7174.0,16491.37589921875,22.32,2,../data/data_root/data00/8911.pt,8911
8922,3375.0,18602.564290625,28.93,2,../data/data_root/data00/8922.pt,8922
8927,7258.0,632653.62165625,16.11,2,../data/data_root/data00/8927.pt,8927
8932,5475.0,26930.64957265625,32.01,2,../data/data_root/data00/8932.pt,8932
8940,6819.0,65739.446715625,19.21,2,../data/data_root/data00/8940.pt,8940
8945,5512.0,25555.198875,16.69,2,../data/data_root/data00/8945.pt,8945
8954,5272.0,1427.87855,29.64,2,../data/data_root/data00/8954.pt,8954
8956,5478.0,19539.7216,18.34,2,../data/data_root/data00/8956.pt,8956
8978,4341.0,19642.8229,29.42,2,../data/data_root/data00/8978.pt,8978
8998,5622.0,22384.673685546873,23.01,2,../data/data_root/data00/8998.pt,8998
9006,5761.0,26780.406609375,30.29,2,../data/data_root/data00/9006.pt,9006
9011,6270.0,316824.6061828125,20.05,2,../data/data_root/data00/9011.pt,9011
9013,9139.0,109303.59001855469,19.37,2,../data/data_root/data00/9013.pt,9013
9052,4450.0,20964.56579453125,26.1,2,../data/data_root/data00/9052.pt,9052
9068,6044.0,16083.60485625,16.7,2,../data/data_root/data00/9068.pt,9068
9069,5296.0,15195.09655,19.11,2,../data/data_root/data00/9069.pt,9069
9075,4548.0,12660.117899023437,17.9,2,../data/data_root/data00/9075.pt,9075
9085,9800.0,102609.84689296875,15.64,2,../data/data_root/data00/9085.pt,9085
9100,5942.0,15016.441340625,14.93,2,../data/data_root/data00/9100.pt,9100
9161,6891.0,34262.09182089844,15.22,2,../data/data_root/data00/9161.pt,9161
9194,5544.0,17398.87693125,24.36,2,../data/data_root/data00/9194.pt,9194
9289,7128.0,23807.171325,22.88,2,../data/data_root/data00/9289.pt,9289
9296,7464.0,16875.236241601564,21.11,2,../data/data_root/data00/9296.pt,9296
9297,5865.0,16400.888834375,21.43,2,../data/data_root/data00/9297.pt,9297
9303,4981.0,20234.137240625,27.51,2,../data/data_root/data00/9303.pt,9303
9309,7425.0,32680.706508789062,23.37,2,../data/data_root/data00/9309.pt,9309
9369,4380.0,25685.942510546876,16.45,2,../data/data_root/data00/9369.pt,9369
9431,4147.0,632653.62165625,21.54,2,../data/data_root/data00/9431.pt,9431
9477,5959.0,15455.5438,16.96,2,../data/data_root/data00/9477.pt,9477
9507,5836.0,20904.75946699219,14.24,2,../data/data_root/data00/9507.pt,9507
9538,5451.0,19061.907298046874,17.86,2,../data/data_root/data00/9538.pt,9538
9631,4568.0,20871.37692109375,24.0,2,../data/data_root/data00/9631.pt,9631
9740,3837.0,22549.283943359376,21.39,2,../data/data_root/data00/9740.pt,9740
9746,19313.0,40221.042078125,28.89,2,../data/data_root/data00/9746.pt,9746
9799,7094.0,39809.02943164062,25.91,2,../data/data_root/data00/9799.pt,9799
9800,7337.0,40002.037538476565,25.81,2,../data/data_root/data00/9800.pt,9800
9801,5307.0,16835.83375,13.04,2,../data/data_root/data00/9801.pt,9801
9808,5027.0,18520.578690625,20.66,2,../data/data_root/data00/9808.pt,9808
9920,6505.0,16797.59425,13.68,2,../data/data_root/data00/9920.pt,9920
9925,6780.0,15356.74315,16.21,2,../data/data_root/data00/9925.pt,9925
9939,13643.0,26239.05915,22.12,2,../data/data_root/data00/9939.pt,9939
9966,7406.0,26112.37925,18.88,2,../data/data_root/data00/9966.pt,9966
9977,5550.0,36511.6400125,24.04,2,../data/data_root/data00/9977.pt,9977
