objectID,footprint,area,height,label,data,index
3344,455.0,6945.62450625,13.03,1,../data/data_root/data00/3344.pt,3344
3363,631.0,6414.556,14.44,1,../data/data_root/data00/3363.pt,3363
3365,381.0,6543.5152,15.13,1,../data/data_root/data00/3365.pt,3365
3370,605.0,1225.04985,13.17,1,../data/data_root/data00/3370.pt,3370
3371,448.0,4302.1487,11.16,1,../data/data_root/data00/3371.pt,3371
3384,569.0,6353.7521,12.36,1,../data/data_root/data00/3384.pt,3384
3397,315.0,5237.6048,10.75,1,../data/data_root/data00/3397.pt,3397
3400,801.0,6480.5504,23.56,1,../data/data_root/data00/3400.pt,3400
3402,695.0,6501.8689,10.72,1,../data/data_root/data00/3402.pt,3402
3403,661.0,6500.32095,9.26,1,../data/data_root/data00/3403.pt,3403
3404,661.0,5903.4825,12.92,1,../data/data_root/data00/3404.pt,3404
3415,1231.0,3251.883853125,21.92,1,../data/data_root/data00/3415.pt,3415
3417,588.0,2936.3146302734376,11.06,1,../data/data_root/data00/3417.pt,3417
3424,756.0,6400.5068,9.71,1,../data/data_root/data00/3424.pt,3424
3430,1490.0,6519.0133,19.6,1,../data/data_root/data00/3430.pt,3430
3434,310.0,4002.152815625,12.2,1,../data/data_root/data00/3434.pt,3434
3439,490.0,4102.950275,9.99,1,../data/data_root/data00/3439.pt,3439
3442,1406.0,5401.0166625,23.9,1,../data/data_root/data00/3442.pt,3442
3443,437.0,5994.6038,12.53,1,../data/data_root/data00/3443.pt,3443
3445,914.0,4605.36,22.71,1,../data/data_root/data00/3445.pt,3445
3454,808.0,6446.3682,19.02,1,../data/data_root/data00/3454.pt,3454
3456,565.0,6556.1049,15.08,1,../data/data_root/data00/3456.pt,3456
3458,618.0,5979.0722,8.54,1,../data/data_root/data00/3458.pt,3458
3468,837.0,1393.0459,13.14,1,../data/data_root/data00/3468.pt,3468
3480,1053.0,6513.453575,20.11,1,../data/data_root/data00/3480.pt,3480
3490,747.0,2264.42535,11.69,1,../data/data_root/data00/3490.pt,3490
3491,1075.0,6876.26095,10.09,1,../data/data_root/data00/3491.pt,3491
3500,904.0,5580.646380078125,21.77,1,../data/data_root/data00/3500.pt,3500
3505,2622.0,7888.654584375,22.04,1,../data/data_root/data00/3505.pt,3505
3514,2038.0,8978.695834375,14.8,1,../data/data_root/data00/3514.pt,3514
3521,461.0,5795.1269,10.41,1,../data/data_root/data00/3521.pt,3521
3537,549.0,6529.57321875,10.81,1,../data/data_root/data00/3537.pt,3537
3541,524.0,5878.671653125,10.15,1,../data/data_root/data00/3541.pt,3541
3546,311.0,5782.3495,9.86,1,../data/data_root/data00/3546.pt,3546
3548,455.0,5961.5015,12.75,1,../data/data_root/data00/3548.pt,3548
3550,317.0,7499.188209375,8.97,1,../data/data_root/data00/3550.pt,3550
3560,843.0,2133.540478125,20.05,1,../data/data_root/data00/3560.pt,3560
3563,577.0,5921.6226,14.03,1,../data/data_root/data00/3563.pt,3563
3573,657.0,5821.3504,18.27,1,../data/data_root/data00/3573.pt,3573
3578,1023.0,6751.3007,10.37,1,../data/data_root/data00/3578.pt,3578
3585,814.0,3301.1,14.8,1,../data/data_root/data00/3585.pt,3585
3589,953.0,6497.6202,11.84,1,../data/data_root/data00/3589.pt,3589
3593,561.0,5853.08475625,9.67,1,../data/data_root/data00/3593.pt,3593
3596,607.0,5749.631471289063,16.84,1,../data/data_root/data00/3596.pt,3596
3603,368.0,2446.541659375,11.48,1,../data/data_root/data00/3603.pt,3603
3605,411.0,3900.989984375,12.6,1,../data/data_root/data00/3605.pt,3605
3629,382.0,5423.836096875,9.68,1,../data/data_root/data00/3629.pt,3629
3632,671.0,6526.56,12.59,1,../data/data_root/data00/3632.pt,3632
3637,658.0,7590.48276875,13.34,1,../data/data_root/data00/3637.pt,3637
3655,720.0,6125.31265,10.78,1,../data/data_root/data00/3655.pt,3655
3656,765.0,6501.1294,15.33,1,../data/data_root/data00/3656.pt,3656
3658,394.0,4026.87505,12.36,1,../data/data_root/data00/3658.pt,3658
3669,480.0,5202.649521875,10.27,1,../data/data_root/data00/3669.pt,3669
3673,332.0,4485.5119375,11.79,1,../data/data_root/data00/3673.pt,3673
3678,622.0,5282.09783125,15.82,1,../data/data_root/data00/3678.pt,3678
3682,397.0,6504.78105,10.25,1,../data/data_root/data00/3682.pt,3682
3685,347.0,5829.1275,10.18,1,../data/data_root/data00/3685.pt,3685
3693,680.0,6446.3682,12.28,1,../data/data_root/data00/3693.pt,3693
3698,426.0,4596.322534375,10.98,1,../data/data_root/data00/3698.pt,3698
3702,836.0,1403.350571875,14.54,1,../data/data_root/data00/3702.pt,3702
3707,813.0,6291.162328125,9.11,1,../data/data_root/data00/3707.pt,3707
3708,367.0,3956.9483052734377,12.5,1,../data/data_root/data00/3708.pt,3708
3710,353.0,7510.46155625,15.15,1,../data/data_root/data00/3710.pt,3710
3713,324.0,3751.21948125,12.44,1,../data/data_root/data00/3713.pt,3713
3730,329.0,4039.1965,10.68,1,../data/data_root/data00/3730.pt,3730
3731,833.0,5060.6165,20.22,1,../data/data_root/data00/3731.pt,3731
3734,1061.0,2540.1565,11.62,1,../data/data_root/data00/3734.pt,3734
3735,376.0,6750.506,8.32,1,../data/data_root/data00/3735.pt,3735
3737,378.0,5382.25625,11.43,1,../data/data_root/data00/3737.pt,3737
3755,611.0,6075.925171875,12.84,1,../data/data_root/data00/3755.pt,3755
3763,743.0,6751.49685,11.73,1,../data/data_root/data00/3763.pt,3763
3771,387.0,1533.3995,10.71,1,../data/data_root/data00/3771.pt,3771
3780,635.0,5028.4365125,13.99,1,../data/data_root/data00/3780.pt,3780
3786,726.0,6502.81235,13.68,1,../data/data_root/data00/3786.pt,3786
3804,380.0,6914.434025,13.95,1,../data/data_root/data00/3804.pt,3804
3819,567.0,4747.2753,11.43,1,../data/data_root/data00/3819.pt,3819
3820,880.0,6078.69918125,14.72,1,../data/data_root/data00/3820.pt,3820
3849,540.0,3239.54379375,11.29,1,../data/data_root/data00/3849.pt,3849
3865,1169.0,4229.849203125,11.98,1,../data/data_root/data00/3865.pt,3865
3870,803.0,6618.2813125,22.9,1,../data/data_root/data00/3870.pt,3870
3994,488.0,6750.82575,12.35,1,../data/data_root/data00/3994.pt,3994
3998,477.0,3812.69385,11.76,1,../data/data_root/data00/3998.pt,3998
4002,1715.0,6632.7164,11.54,1,../data/data_root/data00/4002.pt,4002
4005,834.0,6694.96716875,25.23,1,../data/data_root/data00/4005.pt,4005
4006,832.0,6694.96716875,14.71,1,../data/data_root/data00/4006.pt,4006
4013,1100.0,7427.38525,12.52,1,../data/data_root/data00/4013.pt,4013
4030,784.0,5631.77175,10.54,1,../data/data_root/data00/4030.pt,4030
4036,357.0,6501.20955,10.76,1,../data/data_root/data00/4036.pt,4036
4048,650.0,5850.4776,12.09,1,../data/data_root/data00/4048.pt,4048
4050,657.0,6500.5072,13.98,1,../data/data_root/data00/4050.pt,4050
4052,665.0,3815.96715,10.35,1,../data/data_root/data00/4052.pt,4052
4055,1294.0,11487.64025,12.95,1,../data/data_root/data00/4055.pt,4055
4073,438.0,6508.0299,10.88,1,../data/data_root/data00/4073.pt,4073
4080,344.0,6239.2987,9.85,1,../data/data_root/data00/4080.pt,4080
4082,1008.0,6251.19145,12.62,1,../data/data_root/data00/4082.pt,4082
4084,334.0,8802.7045,14.42,1,../data/data_root/data00/4084.pt,4084
4088,398.0,6503.0645,11.66,1,../data/data_root/data00/4088.pt,4088
4090,542.0,6475.27835,17.19,1,../data/data_root/data00/4090.pt,4090
4095,585.0,6250.5697,13.73,1,../data/data_root/data00/4095.pt,4095
4107,495.0,5213.13711875,10.33,1,../data/data_root/data00/4107.pt,4107
4117,446.0,5893.024022070313,13.42,1,../data/data_root/data00/4117.pt,4117
4124,1222.0,24454.65005,10.37,1,../data/data_root/data00/4124.pt,4124
4130,876.0,4022.243446875,24.68,1,../data/data_root/data00/4130.pt,4130
4135,987.0,6340.925471875,22.32,1,../data/data_root/data00/4135.pt,4135
4136,610.0,5018.16650625,10.65,1,../data/data_root/data00/4136.pt,4136
4147,834.0,6527.983525,12.04,1,../data/data_root/data00/4147.pt,4147
4167,523.0,6060.6016,19.62,1,../data/data_root/data00/4167.pt,4167
4176,419.0,42302.8563,16.43,1,../data/data_root/data00/4176.pt,4176
4181,746.0,26703.2267,13.76,1,../data/data_root/data00/4181.pt,4181
4187,183.0,8351.091,12.68,1,../data/data_root/data00/4187.pt,4187
4201,642.0,5623.3911,19.5,1,../data/data_root/data00/4201.pt,4201
4210,386.0,2713.2432,12.04,1,../data/data_root/data00/4210.pt,4210
4213,445.0,6501.7158,12.68,1,../data/data_root/data00/4213.pt,4213
4214,437.0,3918.4578,10.47,1,../data/data_root/data00/4214.pt,4214
4237,351.0,6727.54565,11.73,1,../data/data_root/data00/4237.pt,4237
4261,43.0,60686.226704296874,23.26,1,../data/data_root/data00/4261.pt,4261
4281,639.0,8063.2407,14.03,1,../data/data_root/data00/4281.pt,4281
